"","country","city","data_date","id","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","availability_30","price_30","revenue_30"
"7708","france","lyon","2020-08-31",30205479,"9e Arrondissement",45.77531,4.80372,"Entire apartment","Entire home/apt",6,1,1,"$80.00",2,6,0,80,2400
"7709","france","lyon","2020-08-31",30208097,"5e Arrondissement",45.75688,4.82474,"Entire apartment","Entire home/apt",2,1,1,"$65.00",2,1125,0,65,1950
"7710","france","lyon","2020-08-31",30217266,"3e Arrondissement",45.75177,4.85569,"Private room in condominium","Private room",2,1,1,"$100.00",2,1125,30,NA,0
"7711","france","lyon","2020-08-31",30219437,"2e Arrondissement",45.75461,4.83079,"Entire apartment","Entire home/apt",10,5,7,"$350.00",15,15,23,350,2450
"7712","france","lyon","2020-08-31",30219873,"1er Arrondissement",45.77146,4.82906,"Entire apartment","Entire home/apt",8,5,6,"$525.00",1,1125,28,525,1050
"7713","france","lyon","2020-08-31",30223456,"3e Arrondissement",45.75371,4.84808,"Entire apartment","Entire home/apt",4,1,1,"$250.00",2,1125,29,250,250
"7714","france","lyon","2020-08-31",30227195,"4e Arrondissement",45.77698,4.83257,"Entire apartment","Entire home/apt",3,1,2,"$160.00",2,7,0,160,4800
"7715","france","lyon","2020-08-31",30229501,"5e Arrondissement",45.76466,4.82712,"Entire apartment","Entire home/apt",6,2,3,"$200.00",2,6,29,200,200
"7716","france","lyon","2020-08-31",30229555,"1er Arrondissement",45.76771,4.83334,"Entire apartment","Entire home/apt",6,3,4,"$160.00",1,4,0,160,4800
"7717","france","lyon","2020-08-31",30229670,"7e Arrondissement",45.74993,4.85625,"Private room in apartment","Private room",2,1,1,"$69.00",1,2,0,69,2070
"7718","france","lyon","2020-08-31",30230663,"1er Arrondissement",45.76891,4.82481,"Entire apartment","Entire home/apt",6,3,4,"$200.00",2,1125,0,200,6000
"7719","france","lyon","2020-08-31",30231653,"1er Arrondissement",45.76934,4.82994,"Entire apartment","Entire home/apt",4,2,2,"$120.00",1,1125,0,120,3600
"7720","france","lyon","2020-08-31",30240372,"5e Arrondissement",45.75538,4.789,"Entire apartment","Entire home/apt",2,NA,2,"$85.00",1,1125,19,85,935
"7721","france","lyon","2020-08-31",30242401,"7e Arrondissement",45.74543,4.85084,"Entire apartment","Entire home/apt",6,3,3,"$160.00",3,1125,2,160,4480
"7722","france","lyon","2020-08-31",30244626,"7e Arrondissement",45.7464,4.84416,"Entire apartment","Entire home/apt",4,1,2,"$70.00",2,1125,0,70,2100
"7723","france","lyon","2020-08-31",30245127,"7e Arrondissement",45.74886,4.85683,"Entire apartment","Entire home/apt",4,2,2,"$160.00",4,1125,28,160,320
"7724","france","lyon","2020-08-31",30245754,"4e Arrondissement",45.78012,4.83597,"Entire condominium","Entire home/apt",5,3,3,"$146.00",4,30,0,149.166666666667,4475
"7725","france","lyon","2020-08-31",30249793,"5e Arrondissement",45.75419,4.80967,"Tiny house","Entire home/apt",1,NA,1,"$356.00",100,1125,30,NA,0
"7726","france","lyon","2020-08-31",30250592,"1er Arrondissement",45.76952,4.82994,"Entire apartment","Entire home/apt",4,2,2,"$285.00",2,2,28,285,570
"7727","france","lyon","2020-08-31",30259946,"5e Arrondissement",45.75824,4.82372,"Entire apartment","Entire home/apt",3,1,1,"$80.00",2,3,0,80,2400
"7728","france","lyon","2020-08-31",30261827,"2e Arrondissement",45.75673,4.83103,"Entire apartment","Entire home/apt",2,1,1,"$72.00",4,1125,0,72,2160
"7729","france","lyon","2020-08-31",30262996,"1er Arrondissement",45.77025,4.8325,"Entire apartment","Entire home/apt",2,1,1,"$30.00",1,1125,0,30.2666666666667,908
"7730","france","lyon","2020-08-31",30263273,"7e Arrondissement",45.75387,4.84236,"Private room in apartment","Private room",2,1,1,"$50.00",1,1125,0,50,1500
"7731","france","lyon","2020-08-31",30263609,"3e Arrondissement",45.75829,4.85203,"Entire apartment","Entire home/apt",5,2,3,"$100.00",2,1125,0,100,3000
"7732","france","lyon","2020-08-31",30264673,"3e Arrondissement",45.75262,4.85547,"Entire apartment","Entire home/apt",4,1,2,"$80.00",2,1125,0,80,2400
"7733","france","lyon","2020-08-31",30265061,"3e Arrondissement",45.7585,4.87107,"Entire apartment","Entire home/apt",4,1,2,"$150.00",1,7,28,150,300
"7734","france","lyon","2020-08-31",30265112,"2e Arrondissement",45.74364,4.81803,"Entire apartment","Entire home/apt",2,NA,1,"$200.00",1,2,0,200,6000
"7735","france","lyon","2020-08-31",30265366,"5e Arrondissement",45.75515,4.81596,"Private room in apartment","Private room",2,1,1,"$38.00",1,2,0,38,1140
"7736","france","lyon","2020-08-31",30265894,"6e Arrondissement",45.76528,4.84477,"Entire apartment","Entire home/apt",2,1,1,"$81.00",2,1125,0,81.3333333333333,2440
"7737","france","lyon","2020-08-31",30266294,"1er Arrondissement",45.76998,4.82648,"Entire apartment","Entire home/apt",2,1,1,"$100.00",1,1125,0,100,3000
"7738","france","lyon","2020-08-31",30266592,"2e Arrondissement",45.7472,4.8213,"Private room in apartment","Private room",4,1,3,"$55.00",1,5,29,55,55
"7739","france","lyon","2020-08-31",30267134,"6e Arrondissement",45.77292,4.85113,"Entire apartment","Entire home/apt",6,2,3,"$250.00",2,7,29,250,250
"7740","france","lyon","2020-08-31",30267914,"1er Arrondissement",45.76962,4.82944,"Entire loft","Entire home/apt",4,1,1,"$175.00",2,1125,28,175,350
"7741","france","lyon","2020-08-31",30269835,"1er Arrondissement",45.76864,4.83465,"Entire apartment","Entire home/apt",2,1,1,"$60.00",2,8,0,60,1800
"7742","france","lyon","2020-08-31",30271242,"8e Arrondissement",45.7378,4.86484,"Entire condominium","Entire home/apt",5,1,3,"$60.00",2,1125,17,60,780
"7743","france","lyon","2020-08-31",30277012,"7e Arrondissement",45.74957,4.8514,"Entire apartment","Entire home/apt",5,3,3,"$100.00",5,1125,0,100,3000
"7744","france","lyon","2020-08-31",30277360,"4e Arrondissement",45.77867,4.84122,"Entire apartment","Entire home/apt",4,1,2,"$60.00",2,1125,2,66.75,1869
"7745","france","lyon","2020-08-31",30278647,"8e Arrondissement",45.74463,4.86606,"Entire apartment","Entire home/apt",6,1,3,"$100.00",29,1125,1,100.034482758621,2901
"7746","france","lyon","2020-08-31",30278727,"5e Arrondissement",45.75741,4.82557,"Entire loft","Entire home/apt",3,1,1,"$57.00",3,1125,0,57,1710
"7747","france","lyon","2020-08-31",30281612,"5e Arrondissement",45.76419,4.82816,"Entire apartment","Entire home/apt",4,1,2,"$85.00",2,15,28,98,196
