"","country","city","data_date","id","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","availability_30","price_30","revenue_30"
"148","germany","berlin","2020-06-13",204617,"Neue Kantstraße",52.50517,13.29466,"Apartment","Entire home/apt",2,1,1,"$50.00",1,1125,0,55.3333333333333,1660
"149","germany","berlin","2020-06-13",205296,"Rudow",52.41235,13.50031,"Apartment","Entire home/apt",4,2,4,"$100.00",5,730,23,100,700
"150","germany","berlin","2020-06-13",206021,"Mierendorffplatz",52.52464,13.29949,"Apartment","Private room",1,1,1,"$35.00",3,30,29,35,35
"151","germany","berlin","2020-06-13",206454,"Brunnenstr. Süd",52.53203,13.40097,"Apartment","Entire home/apt",2,1,1,"$70.00",3,30,0,120,3600
"152","germany","berlin","2020-06-13",207740,"nördliche Luisenstadt",52.50042,13.43578,"Apartment","Entire home/apt",5,3,3,"$195.00",7,25,0,195,5850
"153","germany","berlin","2020-06-13",208495,"Frankfurter Allee Süd FK",52.51275,13.46358,"Apartment","Entire home/apt",2,1,1,"$150.00",2,500,0,150,4500
"154","germany","berlin","2020-06-13",209649,"Kantstraße",52.51079,13.30216,"Apartment","Private room",2,1,1,"$35.00",7,95,17,33,429
"155","germany","berlin","2020-06-13",210734,"Moabit West",52.52183,13.33318,"Apartment","Entire home/apt",5,1,2,"$175.00",3,21,30,NA,0
"156","germany","berlin","2020-06-13",212348,"Frankfurter Allee Süd FK",52.50811,13.46326,"Apartment","Private room",2,1,1,"$60.00",2,21,0,60,1800
"157","germany","berlin","2020-06-13",212470,"Tempelhofer Vorstadt",52.49778,13.38337,"Apartment","Private room",2,1,1,"$40.00",5,760,0,40,1200
"158","germany","berlin","2020-06-13",214491,"Alexanderplatz",52.52076,13.38192,"Apartment","Private room",1,1,1,"$35.00",1,4,30,NA,0
"159","germany","berlin","2020-06-13",214518,"Otto-Suhr-Allee",52.5189,13.3009,"Apartment","Private room",1,1,1,"$51.00",1,28,30,NA,0
"160","germany","berlin","2020-06-13",214855,"Tiergarten Süd",52.50184,13.35465,"Apartment","Private room",3,1,2,"$45.00",3,29,30,NA,0
"161","germany","berlin","2020-06-13",220445,"Mierendorffplatz",52.5247,13.29956,"Apartment","Entire home/apt",2,1,2,"$60.00",30,365,7,45,1035
"162","germany","berlin","2020-06-13",220808,"Ostpreußendamm",52.42967,13.32726,"Apartment","Private room",2,1,1,"$45.00",2,15,23,45,315
"163","germany","berlin","2020-06-13",221015,"Wedding Zentrum",52.54063,13.35147,"Apartment","Entire home/apt",4,2,2,"$75.00",1,14,0,73.6,2208
"164","germany","berlin","2020-06-13",222784,"Moabit West",52.5298,13.34037,"Apartment","Entire home/apt",2,1,2,"$49.00",60,1125,0,49,1470
"165","germany","berlin","2020-06-13",223622,"Karl-Marx-Allee-Süd",52.51503,13.44385,"Apartment","Entire home/apt",3,1,1,"$45.00",2,28,0,45,1350
"166","germany","berlin","2020-06-13",226108,"Alexanderplatz",52.52914,13.40294,"Apartment","Entire home/apt",2,1,1,"$70.00",30,300,0,70,2100
"167","germany","berlin","2020-06-13",229075,"südliche Luisenstadt",52.49436,13.42913,"Apartment","Entire home/apt",4,2,2,"$75.00",14,900,5,75,1875
"168","germany","berlin","2020-06-13",229099,"Altglienicke",52.40355,13.53373,"House","Private room",1,1,1,"$35.00",1,180,11,35,665
"169","germany","berlin","2020-06-13",229348,"Moabit Ost",52.51992,13.34149,"Apartment","Entire home/apt",2,1,2,"$79.00",5,365,13,79,1343
"170","germany","berlin","2020-06-13",229363,"Moabit Ost",52.52207,13.34353,"Apartment","Entire home/apt",2,1,1,"$79.00",5,365,28,89,178
"171","germany","berlin","2020-06-13",229776,"Alexanderplatz",52.52861,13.40527,"Apartment","Private room",2,1,1,"$49.00",3,60,18,50.25,603
