"country","city","data_date","id","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","availability_30","price_30","revenue_30"
"germany","munich","2020-04-25",20730625,"Obergiesing",48.09949,11.58315,"Apartment","Entire home/apt",3,1,2,199,2,1125,0,76,2280
"germany","munich","2020-04-25",20734268,"Sendling",48.11772,11.54883,"Apartment","Private room",1,1,1,100,2,1125,0,100,3000
"germany","munich","2020-04-25",20736455,"Schwabing-West",48.16024,11.56676,"Apartment","Entire home/apt",4,2,2,115,1,1125,0,140.2,4206
"germany","munich","2020-04-25",20736853,"Milbertshofen-Am Hart",48.18207,11.57807,"Apartment","Entire home/apt",3,1,1,115,2,1125,0,115,3450
"germany","munich","2020-04-25",20737297,"Ludwigsvorstadt-Isarvorstadt",48.12929,11.55733,"Apartment","Entire home/apt",4,2,2,60,2,1125,0,60,1800
"germany","munich","2020-04-25",20738019,"Maxvorstadt",48.15072,11.57177,"Apartment","Entire home/apt",2,1,1,240,3,1125,27,240,720
"germany","munich","2020-04-25",20743090,"Au-Haidhausen",48.12514,11.58772,"Apartment","Private room",4,1,3,165,2,1125,0,165,4950
"germany","munich","2020-04-25",20743572,"Sendling",48.11707,11.54853,"Apartment","Private room",2,1,1,150,1,2,0,150,4500
"germany","munich","2020-04-25",20743779,"Neuhausen-Nymphenburg",48.1568,11.54594,"Apartment","Entire home/apt",6,1,6,170,4,1125,30,NA,0
"germany","munich","2020-04-25",20743780,"Neuhausen-Nymphenburg",48.15328,11.51346,"Apartment","Entire home/apt",2,0,1,52,1,15,0,52,1560
"germany","munich","2020-04-25",20743804,"Milbertshofen-Am Hart",48.20603,11.56975,"Apartment","Entire home/apt",2,0,1,65,3,1125,25,65,325
"germany","munich","2020-04-25",20744052,"Laim",48.13372,11.51581,"Apartment","Entire home/apt",3,2,3,130,2,1125,0,130,3900
"germany","munich","2020-04-25",20751106,"Tudering-Riem",48.10365,11.70368,"House","Entire home/apt",5,2,5,139,4,10,0,139,4170
"germany","munich","2020-04-25",20751410,"Berg am Laim",48.12966,11.62926,"Apartment","Entire home/apt",4,1,1,100,1,1125,0,100,3000
