"","country","city","data_date","id","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","availability_30","price_30","revenue_30"
"2064","italy","bergamo","2020-06-29",37864506,"Bergamo",45.69577,9.68934,"Loft","Entire home/apt",6,3,5,"$100.00",1,28,24,100,600
"2065","italy","bergamo","2020-06-29",37866636,"Villa d'Adda",45.70881,9.45781,"Apartment","Entire home/apt",2,1,0,"$39.00",1,28,30,NA,0
"2066","italy","bergamo","2020-06-29",37899139,"Lovere",45.83063,10.05959,"Apartment","Entire home/apt",7,2,6,"$90.00",3,29,20,166,1660
"2067","italy","bergamo","2020-06-29",37902586,"Boltiere",45.60125,9.58489,"House","Private room",5,2,4,"$80.00",2,28,30,NA,0
"2068","italy","bergamo","2020-06-29",37907956,"Endine Gaiano",45.79187,9.96911,"Condominium","Entire home/apt",3,0,1,"$40.00",1,1125,23,51,357
"2069","italy","bergamo","2020-06-29",37925829,"Bergamo",45.67015,9.66195,"House","Private room",2,1,2,"$21.00",1,30,29,21,21
"2070","italy","bergamo","2020-06-29",37953737,"Capriate San Gervasio",45.59838,9.53632,"House","Entire home/apt",5,2,4,"$100.00",2,6,23,70,490
"2071","italy","bergamo","2020-06-29",37954109,"Foppolo",46.04552,9.75555,"Apartment","Entire home/apt",5,2,4,"$50.00",2,1125,30,NA,0
"2072","italy","bergamo","2020-06-29",37957784,"Seriate",45.68076,9.70493,"Bed and breakfast","Hotel room",5,2,4,"$140.00",1,30,30,NA,0
"2073","italy","bergamo","2020-06-29",37968303,"Bossico",45.8271,10.04314,"House","Entire home/apt",6,2,6,"$54.00",10,29,10,39.7,794
"2074","italy","bergamo","2020-06-29",37989809,"Dossena",45.87861,9.68854,"House","Private room",6,2,4,"$65.00",2,1125,30,NA,0
"2075","italy","bergamo","2020-06-29",38004867,"Colere",45.97638,10.07281,"Apartment","Entire home/apt",3,2,2,"$110.00",2,1125,2,79,2212
"2076","italy","bergamo","2020-06-29",38031737,"Bergamo",45.68201,9.7038,"Apartment","Private room",4,1,3,"$120.00",1,30,30,NA,0
"2077","italy","bergamo","2020-06-29",38032978,"Casnigo",45.82204,9.8751,"House","Entire home/apt",4,1,3,"$40.00",1,28,22,35.5,284
"2078","italy","bergamo","2020-06-29",38038465,"Caravaggio",45.496,9.64533,"Condominium","Entire home/apt",1,0,0,"$15.00",270,1125,6,12,288
"2079","italy","bergamo","2020-06-29",38039947,"Caravaggio",45.496,9.64533,"Condominium","Entire home/apt",2,1,1,"$25.00",365,1125,0,16,480
"2080","italy","bergamo","2020-06-29",38055459,"Bianzano",45.77046,9.90839,"Apartment","Entire home/apt",3,1,2,"$110.00",3,62,28,90,180
"2081","italy","bergamo","2020-06-29",38063680,"Arcene",45.5763,9.61051,"Villa","Private room",4,3,3,"$62.00",3,90,23,62,434
"2082","italy","bergamo","2020-06-29",38097641,"Vilminore di Scalve",46.00574,10.11271,"House","Entire home/apt",5,2,3,"$40.00",2,1125,27,40,120
"2083","italy","bergamo","2020-06-29",38123437,"Borgo di Terzo",45.72184,9.89609,"Apartment","Entire home/apt",2,1,0,"$35.00",1,6,0,30,900
"2084","italy","bergamo","2020-06-29",38177361,"Val Brembilla",45.85942,9.56908,"Chalet","Entire home/apt",4,2,3,"$75.00",3,1125,28,75,150
"2085","italy","bergamo","2020-06-29",38203713,"Zogno",45.7934,9.66805,"Apartment","Entire home/apt",4,1,1,"$35.00",1,365,26,45,180
"2086","italy","bergamo","2020-06-29",38206675,"Gorno",45.86472,9.84559,"Apartment","Entire home/apt",2,0,0,"$18.00",14,1125,29,20,20
"2087","italy","bergamo","2020-06-29",38208230,"Bergamo",45.70447,9.6608,"Apartment","Entire home/apt",3,1,2,"$50.00",1,1125,0,36.3666666666667,1091
"2088","italy","bergamo","2020-06-29",38253929,"Bergamo",45.694,9.66332,"Apartment","Entire home/apt",4,1,2,"$100.00",1,1125,24,40,240
"2089","italy","bergamo","2020-06-29",38270647,"Pontida",45.73326,9.45205,"Apartment","Entire home/apt",4,1,1,"$75.00",1,365,0,75,2250
"2090","italy","bergamo","2020-06-29",38284755,"Bergamo",45.70273,9.67294,"Apartment","Entire home/apt",2,1,2,"$60.00",1,1125,0,60,1800
"2091","italy","bergamo","2020-06-29",38300917,"Schilpario",46.00791,10.12562,"Apartment","Entire home/apt",6,2,3,"$60.00",1,1125,0,54,1620
"2092","italy","bergamo","2020-06-29",38341143,"Riva di Solto",45.78363,10.04309,"Condominium","Entire home/apt",4,2,3,"$90.00",2,30,0,100,3000
"2093","italy","bergamo","2020-06-29",38354775,"Sovere",45.81852,10.02392,"Apartment","Entire home/apt",4,1,2,"$70.00",2,28,30,NA,0
"2094","italy","bergamo","2020-06-29",38355951,"Bergamo",45.70389,9.66142,"Condominium","Entire home/apt",3,1,2,"$75.00",2,1125,0,75,2250
"2095","italy","bergamo","2020-06-29",38396960,"Bergamo",45.69995,9.68443,"Apartment","Entire home/apt",6,2,4,"$130.00",2,90,21,116.666666666667,1050
"2096","italy","bergamo","2020-06-29",38398112,"Bergamo",45.71558,9.68654,"Townhouse","Private room",2,1,1,"$40.00",2,9,29,40,40
"2097","italy","bergamo","2020-06-29",38420244,"Solto Collina",45.78484,10.04119,"Apartment","Entire home/apt",6,3,4,"$150.00",3,1125,0,170,5100
"2098","italy","bergamo","2020-06-29",38447955,"Bergamo",45.68497,9.66632,"Apartment","Private room",4,1,3,"$80.00",1,1125,28,62,124
"2099","italy","bergamo","2020-06-29",38454418,"Brignano Gera d'Adda",45.54468,9.64847,"Apartment","Entire home/apt",2,1,1,"$35.00",1,240,0,25,750
"2100","italy","bergamo","2020-06-29",38456018,"Bergamo",45.71586,9.68542,"Townhouse","Private room",2,1,1,"$35.00",2,9,30,NA,0
"2101","italy","bergamo","2020-06-29",38456755,"Bergamo",45.71693,9.68538,"Townhouse","Private room",4,2,2,"$55.00",1,9,29,76,76
"2102","italy","bergamo","2020-06-29",38486848,"Foresto Sparso",45.6911,9.92366,"Townhouse","Entire home/apt",4,2,5,"$56.00",2,30,0,108.333333333333,3250
"2103","italy","bergamo","2020-06-29",38508829,"Villongo",45.66663,9.93919,"Bed and breakfast","Private room",2,1,1,"$60.00",1,1125,30,NA,0
"2104","italy","bergamo","2020-06-29",38544210,"Sovere",45.81763,10.02591,"Apartment","Entire home/apt",4,1,2,"$70.00",2,28,30,NA,0
"2105","italy","bergamo","2020-06-29",38564724,"Gandellino",45.9952,9.94532,"Apartment","Entire home/apt",2,0,0,"$50.00",15,367,30,NA,0
"2106","italy","bergamo","2020-06-29",38565194,"Arzago d'Adda",45.48128,9.56271,"Tiny house","Entire home/apt",2,1,2,"$45.00",4,1125,0,45,1350
"2107","italy","bergamo","2020-06-29",38603983,"Seriate",45.67656,9.73085,"Condominium","Entire home/apt",2,1,2,"$50.00",5,29,29,50,50
"2108","italy","bergamo","2020-06-29",38748213,"Bergamo",45.69836,9.67606,"Apartment","Entire home/apt",2,1,1,"$70.00",1,30,17,48.3076923076923,628
"2109","italy","bergamo","2020-06-29",38767419,"Bergamo",45.69312,9.65598,"Condominium","Private room",3,1,2,"$26.00",1,30,29,35,35
"2110","italy","bergamo","2020-06-29",38775377,"Tavernola Bergamasca",45.70726,10.03845,"Townhouse","Entire home/apt",4,1,1,"$45.00",2,30,20,91,910
"2111","italy","bergamo","2020-06-29",38808167,"Santa Brigida",45.98328,9.62057,"Bed and breakfast","Private room",6,3,3,"$70.00",1,1125,28,70,140
"2112","italy","bergamo","2020-06-29",38839604,"Lovere",45.81894,10.07909,"Apartment","Entire home/apt",5,2,3,"$53.00",1,30,0,53,1590
"2113","italy","bergamo","2020-06-29",38848002,"Seriate",45.68748,9.7253,"Apartment","Entire home/apt",4,1,2,"$45.00",3,29,8,50,1100
"2114","italy","bergamo","2020-06-29",38870666,"Caprino Bergamasco",45.74327,9.4796,"Condominium","Private room",8,4,4,"$280.00",1,28,28,280,560
"2115","italy","bergamo","2020-06-29",38872915,"Caprino Bergamasco",45.7425,9.47999,"Apartment","Private room",2,1,1,"$105.00",1,28,28,105,210
"2116","italy","bergamo","2020-06-29",38873158,"Caprino Bergamasco",45.74258,9.48019,"Apartment","Private room",4,1,2,"$140.00",1,28,30,NA,0
"2117","italy","bergamo","2020-06-29",38948271,"Cisano Bergamasco",45.74303,9.47851,"Apartment","Entire home/apt",14,6,6,"$1,200.00",1,30,29,1200,1200
"2118","italy","bergamo","2020-06-29",38975052,"Solto Collina",45.79106,10.02786,"Apartment","Entire home/apt",6,3,4,"$50.00",2,1125,0,60,1800
"2119","italy","bergamo","2020-06-29",38991107,"Mozzo",45.69668,9.60619,"Apartment","Entire home/apt",3,1,1,"$30.00",1,1125,0,30,900
"2120","italy","bergamo","2020-06-29",39027970,"Clusone",45.87993,9.95221,"Apartment","Entire home/apt",4,2,3,"$40.00",1,14,2,45,1260
"2121","italy","bergamo","2020-06-29",39028708,"Villongo",45.66664,9.94094,"Bed and breakfast","Private room",2,1,1,"$60.00",1,1125,30,NA,0
"2122","italy","bergamo","2020-06-29",39038689,"Villongo",45.6678,9.94125,"Bed and breakfast","Hotel room",6,2,3,"$150.00",1,1125,30,NA,0
